plug_label,colony_id,time_point,category,treatment,bleach_treat,symbiont_treat,treat_tank,tank,Red,Green,Blue
372,C,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,8.056,5.314,2.571
1168,F,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,3.136,1.16,0.814
838,E,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,15.529,7.365,1.903
285,B,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,25.231,16.088,5.924
46,A,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,24.439,22.026,5.122
290,B,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,26.244,19.011,5.771
638,D,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,28.682,29.699,12.945
656,D,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,35.807,34.887,19.725
828,E,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,0.802,0.508,1.225
464,C,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,2.453,2.555,1.69
454,C,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,3.319,3.153,3.007
424,C,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,7.944,2.794,2.95
1171,F,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,1.467,0.628,2.037
844,E,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,23.053,15.455,5.691
279,B,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,20.68,12.305,3.212
539,C,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,1.417,0.912,2.977
794,D,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,37.421,30.277,13.108
503,C,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,2.816,2.724,3.158
517,C,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,10.06,2.907,2.165
920,E,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,1.301,0.56,3.606
31,A,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,17.136,16.241,3.091
60,A,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,18.936,16.62,1.957
786,D,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,15.374,9.29,2.133
1182,F,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,1.452,0.953,1.594
42,A,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,19.024,17.552,3.637
1105,F,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,0.861,0.992,2.244
761,D,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,29.424,23.281,10.652
846,E,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,3.122,1.177,2.592
918,E,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,4.548,1.638,2.135
606,D,t12,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,35.518,32.563,12.195
257,B,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,24.643,21.272,8.567
1183,F,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,6.105,1.951,0.747
725,D,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,27.897,24.411,8.273
970,E,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,21.804,14.041,3.321
1104,F,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,2.076,0.757,0.536
884,E,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,28.424,23.232,9.448
375,C,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,5.155,1.896,0.857
446,C,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,4.558,2.079,1.364
520,C,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,3.523,1.89,1.975
855,E,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,12.529,7.094,1.595
980,E,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,17.077,7.9,0.866
136,A,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,17.926,14.359,2.771
253,B,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,27.508,19.745,7.707
675,D,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,23.693,16.896,5.095
278,B,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,27.086,21.8,8.133
871,E,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,11.693,4.588,1.712
1208,F,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,1.273,1.095,1.825
104,A,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,28.087,25.107,9.898
480,C,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,1.953,2.32,2.767
188,B,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,10.964,5.087,2.28
1027,F,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,5.942,0.884,1.154
308,B,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,16.391,9.488,2.744
851,E,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,11.393,4.75,1.928
1006,F,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,2.41,0.65,2.672
1045,F,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,0.338,0.899,1.839
602,D,t12,Bleached,M_SD,Medium,SD,M_SD_1,1,22.024,19.982,6.364
126,A,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,17.087,10.327,1.505
516,C,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,0.642,0.182,0.63
364,C,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,3.536,3.207,1.783
45,A,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,20.936,20.13,7.795
1153,F,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,0.053,0.126,0.923
1120,F,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,2.894,0.778,1.509
978,E,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,10.945,5.718,1.756
707,D,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,11.647,4.908,1.913
150,A,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,5.268,2.299,1.819
826,E,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,20.435,13.045,2.621
428,C,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,1.323,1.169,3.83
388,C,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,0.335,1.662,4.228
1197,F,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,1.067,0.847,1.834
315,B,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,30.364,26.275,11.422
704,D,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,23.834,22.563,7.517
109,A,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,24.888,20.463,5.753
897,E,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,1.049,0.422,2.11
1046,F,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,1.672,0.449,2.081
1096,F,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,1.472,0.571,1.034
1029,F,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,1.161,0.636,2.86
1143,F,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,0.776,0.588,2.402
868,E,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,3.266,1.999,1.937
311,B,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,14.213,9.025,2.928
157,A,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,24.559,20.252,5.629
900,E,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,18.711,11.845,2.832
774,D,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,6.564,3.415,2.091
271,B,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,11.245,5.501,2.019
665,D,t12,Bleached,M_SD,Medium,SD,M_SD_2,2,12.874,6.365,1.749
309,B,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,18.188,11.028,2.623
612,D,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,33.925,26.46,10.347
562,C,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,0.581,0.614,0.954
73,A,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,25.085,19.489,4.672
8,A,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,15.983,6.474,0.867
258,B,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,14.586,8.133,2.423
699,D,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,27.537,24.699,8.702
135,A,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,17.195,11.437,1.69
322,B,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,9.825,4.207,1.759
808,D,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,24.393,15.76,4.057
119,A,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,7.288,3.59,0.86
962,E,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,24.804,18.889,3.569
807,D,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,27.673,19.809,6.135
111,A,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,26.462,23.411,8.144
524,C,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,2.391,2.387,2.918
538,C,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,11.515,3.288,1.911
37,A,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,19.262,15.555,1.749
71,A,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,12.085,5.22,1.567
721,D,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,23.467,17.604,5.408
439,C,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,0.621,0.885,3.357
214,B,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,10.132,4.344,2.945
957,E,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,6.604,1.668,3.037
919,E,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,11.822,4.364,1.493
1076,F,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,0.544,0.764,2.64
224,B,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,3.081,2.464,3.185
471,C,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,4.688,2.072,3.766
304,B,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,11.839,5.244,2.168
124,A,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,24.184,19.596,3.819
685,D,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,28.965,24.883,9.118
255,B,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,13.267,6.018,1.808
350,C,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,0.54,0.495,1.793
386,C,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,1.946,1.083,2.569
832,E,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,4.588,1.098,1.002
796,D,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,18.03,10.309,3.118
1032,F,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,3.043,0.835,2.585
683,D,t12,Bleached,M_SD,Medium,SD,M_SD_3,3,9.011,4.486,2.335
129,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,24.285,23.572,6.794
825,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.244,1.58,1.553
185,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,11.736,4.094,1.836
934,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,14.472,7.116,1.637
49,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,8.133,6.687,1.202
1056,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,3.289,0.8,2.944
401,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,3.086,1.324,2.877
467,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,0.233,0.905,1.864
637,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,18.719,15.52,5.264
394,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,2.146,1.081,3.64
171,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,12.111,7.167,1.754
713,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,25.113,21.849,3.724
992,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,3.519,0.691,2.704
436,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,2.707,2.084,3.916
460,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,22.364,14.332,2.73
815,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,38.702,39.152,16.597
366,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,1.255,1.149,3.552
250,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,13.337,6.599,3.578
518,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,4.766,3.091,5.29
701,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,20.125,13.833,4.352
282,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,21.943,15.526,4.245
318,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,35.338,34.161,15.577
239,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,19.458,12.608,3.638
262,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,28.133,25.594,8.864
1199,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,0.749,0.995,2.747
1084,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,1.65,0.975,3.392
1101,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,1.399,0.524,2.191
2,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,12.727,3.374,3.567
248,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.116,4.954,3.799
1215,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,1.29,1.156,3.958
857,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,11.623,4.69,1.654
231,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,23.961,19.966,6.438
470,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,0.709,1.419,3.091
57,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,23.695,22.457,4.725
1202,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,1.462,0.451,0.799
749,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,18.525,10.177,2.386
822,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,7.363,1.989,1.304
976,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,20.147,16.875,3.889
709,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,23.2,19.112,4.183
523,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.401,3.437,2.123
1165,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,4.349,1.126,1.731
831,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,9.384,2.706,1.09
799,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,29.322,21.411,6.812
711,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,17.913,10.414,1.936
295,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.004,2.706,2.031
1042,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,4.067,1.151,1.917
241,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,14.308,7.839,2.983
58,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,22.046,19.696,3.727
752,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,20.68,9.6,1.661
294,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,15.095,6.947,2.202
233,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,30.96,21.877,7.743
244,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,23.412,15.915,5.058
202,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,30.002,27.588,11.793
151,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,14.15,6.982,1.273
1077,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.245,0.885,3.945
1035,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,0.343,0.517,1.934
793,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,35.261,32.164,15.042
671,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,26.033,21.803,7.936
829,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,0.957,0.587,1.371
153,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,18.013,11.655,1.556
700,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,18.487,15.243,2.866
95,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,16.288,9.285,2.343
486,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.202,2.111,2.218
484,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,1.751,2.336,1.858
924,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,2.339,0.869,0.723
142,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,22.822,21.269,4.603
5,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,2.083,0.63,0.638
849,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,20.734,13.034,3.715
873,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,3.825,1.162,1.723
719,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,15.584,9.58,2.62
1181,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.916,1.575,1.34
895,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,23.133,17.434,3.878
621,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,19.804,12.881,3.166
441,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,3.098,1.848,1.961
84,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,27.036,26.136,7.026
359,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,7.41,2.636,2.323
118,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,24.545,23.735,5.716
1122,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,3.866,0.947,2.989
14,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,16.392,8.162,1.672
911,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,20.333,13.735,1.343
495,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.152,1.148,3.66
1068,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,3.243,1.645,3.115
541,C,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,2.161,1.322,1.688
995,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,1.906,0.613,2.616
44,A,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,21.103,20.649,5.384
230,B,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,9.164,5.294,2.978
1040,F,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,0.378,0.362,0.891
865,E,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,11.744,5.265,2.023
661,D,t12,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,15.61,9.474,1.746
114,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,27.32,26.405,9.518
1059,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,12.976,4.644,1.094
623,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,36.4,35.959,16.809
399,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,26.569,18.756,5.795
146,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,28.083,27.619,9.032
654,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,40.573,37.112,17.886
1179,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,9.882,2.372,1.51
455,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,14.874,7.83,1.278
507,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,29.325,27.43,13.032
1142,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,6.981,0.983,3.253
333,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,24.961,19.985,4.555
174,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,18.305,17.103,3.298
240,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,36.495,39.725,18.796
890,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,27.743,27.73,12.433
1117,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,3.935,0.977,2.81
547,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,21.043,20.226,4.85
872,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,17.71,15.202,2.447
1067,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,10.036,1.62,4.075
1205,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,17.687,8.852,1.477
696,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,35.23,34.585,15.112
326,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,35.343,37.398,20.477
1095,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,9.237,1.894,2.057
265,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,34.398,33.816,16.669
429,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,31.369,26.18,9.25
596,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,38.242,36.829,18.422
912,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,20.37,18.56,7.524
223,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_1,1,48.421,49.936,20.526
949,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,29.378,26.229,7.589
340,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,5.798,3.117,1.758
619,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,40.124,39.27,15.639
6,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,29.327,29.671,10.929
479,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,16.01,10.773,2.511
599,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,50.757,47.237,18.966
983,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,17.838,15.704,2.594
52,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,19.899,18.919,3.418
948,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,12.099,7.588,1.662
384,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,24.759,17.966,3.426
823,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,23.697,20.148,4.025
261,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,47.06,54.846,21.078
694,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,36.823,37.045,15.536
1051,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,10.35,2.491,1.616
1033,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,1.877,0.888,1.723
1002,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,15.434,4.208,2.446
242,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,38.736,42.192,18.454
15,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,18.245,8.49,0.942
760,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,31.312,22.758,7.336
238,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,45.469,45.645,21.962
348,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,23.608,18.26,4.026
175,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,21.1,21.437,4.977
477,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,20.229,16.449,6.635
281,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,45.584,48.879,22.26
266,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_2,2,29.525,31.569,15.937
158,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,29.586,29.257,10.544
193,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,43.861,47.34,22.22
747,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,31.243,33.155,13.237
99,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,35.72,34.982,13.589
132,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,26.216,25.574,8.353
107,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,29.934,29.881,10.645
335,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,24.073,20.067,5.869
392,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,23.944,18.69,3.014
991,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,18.634,14.631,5.563
1139,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,6.417,0.95,1.77
404,C,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,26.65,18.079,2.363
274,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,43.859,48.346,19.928
1152,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,7.2,2.364,2.31
167,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,25.471,24.612,6.666
180,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,38.109,38.401,15.104
667,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,19.326,17.012,5.615
644,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,27.443,26.496,8.433
741,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,34.577,33.057,14.785
724,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,40.353,38.626,17.202
75,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,16.212,14.669,4.577
935,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,17.069,13.465,6.332
121,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,24.716,23.224,4.074
758,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,39.787,36.741,18.476
321,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,33.314,32.937,16.423
938,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,17.977,14.814,3.096
317,B,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,41.974,42.754,20.518
1005,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,4.802,1.002,1.208
860,E,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,29.655,26.734,12.586
993,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,2.522,0.677,3.039
636,D,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,33.909,35.309,16.858
81,A,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,21.283,19.795,5.813
1024,F,t12,Bleached,S_RIC,Severe,RIC,S_RIC_3,3,6.975,0.917,1.877
805,D,t12,Bleached,S_SD,Severe,SD,S_SD_1,1,32.22,30.97,13.7
1069,F,t12,Bleached,S_SD,Severe,SD,S_SD_1,1,11.225,2.756,2.25
