plug_label,treat_tank,side,f,fm,fv_fm,colony_id,treatment,bleach_treat,tank,y,x,time_point
547,S_RIC_1,side,NA,NA,NA,C,S_RIC,Severe,1,2,4,post_bleach
547,S_RIC_1,top,318,782,0.593,C,S_RIC,Severe,1,2,4,post_RI1
547,S_RIC_1,side,351,970,0.638,C,S_RIC,Severe,1,2,4,post_RI1
547,S_RIC_1,top,369,1031,0.642,C,S_RIC,Severe,1,2,4,post_RI2
547,S_RIC_1,side,617,1817,0.66,C,S_RIC,Severe,1,2,4,post_RI2
547,S_RIC_1,side,506,1410,0.641,C,S_RIC,Severe,1,2,4,post_RI3
547,S_RIC_1,top,384,1083,0.645,C,S_RIC,Severe,1,2,4,post_RI3
548,S_SS8_2,top,174,579,0.699,C,S_SS8,Severe,2,3,1,pre_bleach
548,S_SS8_2,side,258,1025,0.748,C,S_SS8,Severe,2,3,1,pre_bleach
548,S_SS8_2,top,19,69,0,C,S_SS8,Severe,2,3,1,post_bleach
548,S_SS8_2,side,152,264,0.424,C,S_SS8,Severe,2,3,1,post_bleach
548,S_SS8_2,top,109,260,0.581,C,S_SS8,Severe,2,3,1,post_RI1
548,S_SS8_2,side,129,319,0.596,C,S_SS8,Severe,2,3,1,post_RI1
548,S_SS8_2,top,188,542,0.653,C,S_SS8,Severe,2,3,1,post_RI2
548,S_SS8_2,side,398,1186,0.664,C,S_SS8,Severe,2,3,1,post_RI2
548,S_SS8_2,top,355,829,0.572,C,S_SS8,Severe,2,3,1,post_RI3
548,S_SS8_2,side,504,1433,0.648,C,S_SS8,Severe,2,3,1,post_RI3
55,L_RIC_1,top,165,488,0.662,A,L_RIC,Low,1,2,10,pre_bleach
55,L_RIC_1,side,230,729,0.684,A,L_RIC,Low,1,2,10,pre_bleach
55,L_RIC_1,top,219,542,0.596,A,L_RIC,Low,1,2,10,post_bleach
55,L_RIC_1,side,309,812,0.619,A,L_RIC,Low,1,2,10,post_bleach
55,L_RIC_1,top,351,903,0.611,A,L_RIC,Low,1,2,10,post_RI1
55,L_RIC_1,side,427,1138,0.625,A,L_RIC,Low,1,2,10,post_RI1
55,L_RIC_1,top,474,1171,0.595,A,L_RIC,Low,1,2,10,post_RI2
55,L_RIC_1,side,637,1667,0.618,A,L_RIC,Low,1,2,10,post_RI2
55,L_RIC_1,side,657,1463,0.551,A,L_RIC,Low,1,2,10,post_RI3
55,L_RIC_1,top,532,1252,0.572,A,L_RIC,Low,1,2,10,post_RI3
552,C_3,top,307,930,0.67,C,C,Control,3,3,5,pre_bleach
552,C_3,side,276,862,0.68,C,C,Control,3,3,5,pre_bleach
552,C_3,top,244,867,0.719,C,C,Control,3,3,5,post_bleach
552,C_3,side,NA,NA,NA,C,C,Control,3,3,5,post_bleach
552,C_3,top,495,1276,0.612,C,C,Control,3,3,5,post_RI1
552,C_3,side,577,1441,0.6,C,C,Control,3,3,5,post_RI1
552,C_3,top,561,1545,0.637,C,C,Control,3,3,5,post_RI2
552,C_3,side,626,1647,0.62,C,C,Control,3,3,5,post_RI2
552,C_3,top,536,1409,0.62,C,C,Control,3,3,5,post_RI3
552,C_3,side,684,1800,0.62,C,C,Control,3,3,5,post_RI3
553,L_SD_2,top,110,349,0.685,C,L_SD,Low,2,5,1,pre_bleach
553,L_SD_2,side,175,546,0.679,C,L_SD,Low,2,5,1,pre_bleach
553,L_SD_2,top,130,380,0.658,C,L_SD,Low,2,5,1,post_bleach
553,L_SD_2,side,262,767,0.658,C,L_SD,Low,2,5,1,post_bleach
553,L_SD_2,top,142,467,0.696,C,L_SD,Low,2,5,1,post_RI1
553,L_SD_2,side,417,1442,0.711,C,L_SD,Low,2,5,1,post_RI1
553,L_SD_2,top,281,957,0.706,C,L_SD,Low,2,5,1,post_RI2
553,L_SD_2,side,469,1603,0.707,C,L_SD,Low,2,5,1,post_RI2
553,L_SD_2,side,402,1329,0.698,C,L_SD,Low,2,5,1,post_RI3
553,L_SD_2,top,269,921,0.708,C,L_SD,Low,2,5,1,post_RI3
562,M_SD_3,top,133,455,0.708,C,M_SD,Medium,3,7,9,pre_bleach
562,M_SD_3,side,211,639,0.67,C,M_SD,Medium,3,7,9,pre_bleach
562,M_SD_3,top,144,349,0.587,C,M_SD,Medium,3,7,9,post_bleach
562,M_SD_3,side,244,639,0.618,C,M_SD,Medium,3,7,9,post_bleach
562,M_SD_3,top,259,879,0.705,C,M_SD,Medium,3,7,9,post_RI1
562,M_SD_3,side,439,1506,0.708,C,M_SD,Medium,3,7,9,post_RI1
562,M_SD_3,top,433,1394,0.689,C,M_SD,Medium,3,7,9,post_RI2
562,M_SD_3,side,490,1542,0.682,C,M_SD,Medium,3,7,9,post_RI2
562,M_SD_3,side,634,1830,0.654,C,M_SD,Medium,3,7,9,post_RI3
562,M_SD_3,top,739,2365,0.688,C,M_SD,Medium,3,7,9,post_RI3
567,M_RIC_2,top,175,488,0.641,C,M_RIC,Medium,2,7,7,pre_bleach
567,M_RIC_2,side,180,579,0.689,C,M_RIC,Medium,2,7,7,pre_bleach
567,M_RIC_2,top,173,381,0.546,C,M_RIC,Medium,2,7,7,post_bleach
567,M_RIC_2,side,322,839,0.616,C,M_RIC,Medium,2,7,7,post_bleach
567,M_RIC_2,top,422,1317,0.68,C,M_RIC,Medium,2,7,7,post_RI1
567,M_RIC_2,side,421,1421,0.704,C,M_RIC,Medium,2,7,7,post_RI1
567,M_RIC_2,top,484,1641,0.705,C,M_RIC,Medium,2,7,7,post_RI2
567,M_RIC_2,side,490,1714,0.714,C,M_RIC,Medium,2,7,7,post_RI2
567,M_RIC_2,top,532,1809,0.706,C,M_RIC,Medium,2,7,7,post_RI3
567,M_RIC_2,side,516,1771,0.709,C,M_RIC,Medium,2,7,7,post_RI3
570,S_SD_3,top,208,891,0.767,C,S_SD,Severe,3,6,4,pre_bleach
570,S_SD_3,side,122,351,0.652,C,S_SD,Severe,3,6,4,pre_bleach
570,S_SD_3,top,69,137,0,C,S_SD,Severe,3,6,4,post_bleach
570,S_SD_3,side,229,473,0.516,C,S_SD,Severe,3,6,4,post_bleach
570,S_SD_3,top,206,600,0.657,C,S_SD,Severe,3,6,4,post_RI1
570,S_SD_3,side,175,526,0.667,C,S_SD,Severe,3,6,4,post_RI1
570,S_SD_3,top,467,1251,0.627,C,S_SD,Severe,3,6,4,post_RI2
570,S_SD_3,side,NA,NA,NA,C,S_SD,Severe,3,6,4,post_RI2
570,S_SD_3,top,NA,NA,NA,C,S_SD,Severe,3,6,4,post_RI3
570,S_SD_3,side,NA,NA,NA,C,S_SD,Severe,3,6,4,post_RI3
575,L_RIC_2,top,152,538,0.717,C,L_RIC,Low,2,5,7,pre_bleach
575,L_RIC_2,side,276,948,0.709,C,L_RIC,Low,2,5,7,pre_bleach
575,L_RIC_2,top,150,374,0.599,C,L_RIC,Low,2,5,7,post_bleach
575,L_RIC_2,side,308,886,0.652,C,L_RIC,Low,2,5,7,post_bleach
575,L_RIC_2,top,267,891,0.7,C,L_RIC,Low,2,5,7,post_RI1
575,L_RIC_2,side,403,1375,0.707,C,L_RIC,Low,2,5,7,post_RI1
575,L_RIC_2,top,386,1292,0.701,C,L_RIC,Low,2,5,7,post_RI2
575,L_RIC_2,side,464,1616,0.713,C,L_RIC,Low,2,5,7,post_RI2
575,L_RIC_2,top,361,1191,0.697,C,L_RIC,Low,2,5,7,post_RI3
575,L_RIC_2,side,500,1692,0.704,C,L_RIC,Low,2,5,7,post_RI3
58,M_SS8_2,top,202,691,0.708,A,M_SS8,Medium,2,5,11,pre_bleach
58,M_SS8_2,side,216,708,0.695,A,M_SS8,Medium,2,5,11,pre_bleach
58,M_SS8_2,top,137,311,0.559,A,M_SS8,Medium,2,5,11,post_bleach
58,M_SS8_2,side,178,441,0.596,A,M_SS8,Medium,2,5,11,post_bleach
58,M_SS8_2,top,107,282,0.621,A,M_SS8,Medium,2,5,11,post_RI1
58,M_SS8_2,side,228,677,0.663,A,M_SS8,Medium,2,5,11,post_RI1
58,M_SS8_2,top,150,426,0.648,A,M_SS8,Medium,2,5,11,post_RI2
58,M_SS8_2,side,254,734,0.654,A,M_SS8,Medium,2,5,11,post_RI2
58,M_SS8_2,top,188,502,0.625,A,M_SS8,Medium,2,5,11,post_RI3
58,M_SS8_2,side,386,1039,0.628,A,M_SS8,Medium,2,5,11,post_RI3
581,L_RIC_3,top,151,547,0.724,C,L_RIC,Low,3,7,5,pre_bleach
581,L_RIC_3,side,231,808,0.714,C,L_RIC,Low,3,7,5,pre_bleach
581,L_RIC_3,top,200,525,0.612,C,L_RIC,Low,3,7,5,post_bleach
581,L_RIC_3,side,317,1086,0.708,C,L_RIC,Low,3,7,5,post_bleach
581,L_RIC_3,top,447,1494,0.701,C,L_RIC,Low,3,7,5,post_RI1
581,L_RIC_3,side,421,1383,0.696,C,L_RIC,Low,3,7,5,post_RI1
581,L_RIC_3,top,415,1362,0.695,C,L_RIC,Low,3,7,5,post_RI2
581,L_RIC_3,side,491,1727,0.716,C,L_RIC,Low,3,7,5,post_RI2
581,L_RIC_3,side,349,1115,0.687,C,L_RIC,Low,3,7,5,post_RI3
581,L_RIC_3,top,445,1446,0.692,C,L_RIC,Low,3,7,5,post_RI3
588,S_SS8_2,top,190,851,0.777,C,S_SS8,Severe,2,1,7,pre_bleach
588,S_SS8_2,side,225,743,0.697,C,S_SS8,Severe,2,1,7,pre_bleach
588,S_SS8_2,top,109,191,0.429,C,S_SS8,Severe,2,1,7,post_bleach
588,S_SS8_2,side,166,3422,0.484,C,S_SS8,Severe,2,1,7,post_bleach
588,S_SS8_2,top,162,466,0.652,C,S_SS8,Severe,2,1,7,post_RI1
588,S_SS8_2,side,362,1239,0.708,C,S_SS8,Severe,2,1,7,post_RI1
588,S_SS8_2,top,209,637,0.672,C,S_SS8,Severe,2,1,7,post_RI2
588,S_SS8_2,side,500,1673,0.701,C,S_SS8,Severe,2,1,7,post_RI2
588,S_SS8_2,top,436,1071,0.593,C,S_SS8,Severe,2,1,7,post_RI3
588,S_SS8_2,side,603,1895,0.682,C,S_SS8,Severe,2,1,7,post_RI3
590,L_RIC_3,top,241,956,0.748,C,L_RIC,Low,3,5,7,pre_bleach
590,L_RIC_3,side,279,943,0.704,C,L_RIC,Low,3,5,7,pre_bleach
590,L_RIC_3,top,185,522,0.646,C,L_RIC,Low,3,5,7,post_bleach
590,L_RIC_3,side,222,911,0.756,C,L_RIC,Low,3,5,7,post_bleach
590,L_RIC_3,top,417,1392,0.7,C,L_RIC,Low,3,5,7,post_RI1
590,L_RIC_3,side,450,1546,0.709,C,L_RIC,Low,3,5,7,post_RI1
590,L_RIC_3,top,385,1292,0.702,C,L_RIC,Low,3,5,7,post_RI2
590,L_RIC_3,side,601,2076,0.711,C,L_RIC,Low,3,5,7,post_RI2
590,L_RIC_3,top,433,1404,0.692,C,L_RIC,Low,3,5,7,post_RI3
590,L_RIC_3,side,511,1663,0.693,C,L_RIC,Low,3,5,7,post_RI3
591,C_1,top,289,835,0.654,C,C,Control,1,5,3,pre_bleach
591,C_1,side,384,1229,0.688,C,C,Control,1,5,3,pre_bleach
591,C_1,top,348,1282,0.729,C,C,Control,1,5,3,post_bleach
591,C_1,side,575,1729,0.667,C,C,Control,1,5,3,post_bleach
591,C_1,top,507,1655,0.694,C,C,Control,1,5,3,post_RI1
591,C_1,side,565,1878,0.699,C,C,Control,1,5,3,post_RI1
591,C_1,top,478,1617,0.704,C,C,Control,1,5,3,post_RI2
591,C_1,side,492,1666,0.705,C,C,Control,1,5,3,post_RI2
591,C_1,side,528,1714,0.692,C,C,Control,1,5,3,post_RI3
591,C_1,top,456,1527,0.701,C,C,Control,1,5,3,post_RI3
594,L_SD_2,top,127,439,0.711,D,L_SD,Low,2,2,2,pre_bleach
594,L_SD_2,side,294,1002,0.707,D,L_SD,Low,2,2,2,pre_bleach
594,L_SD_2,top,181,493,0.633,D,L_SD,Low,2,2,2,post_bleach
594,L_SD_2,side,372,1017,0.634,D,L_SD,Low,2,2,2,post_bleach
594,L_SD_2,top,347,875,0.603,D,L_SD,Low,2,2,2,post_RI1
594,L_SD_2,side,460,1350,0.659,D,L_SD,Low,2,2,2,post_RI1
594,L_SD_2,top,476,1528,0.688,D,L_SD,Low,2,2,2,post_RI2
594,L_SD_2,side,617,2067,0.701,D,L_SD,Low,2,2,2,post_RI2
594,L_SD_2,side,433,1388,0.688,D,L_SD,Low,2,2,2,post_RI3
594,L_SD_2,top,462,1650,0.72,D,L_SD,Low,2,2,2,post_RI3
595,M_RIC_1,top,157,665,0.764,D,M_RIC,Medium,1,4,6,pre_bleach
595,M_RIC_1,side,120,565,0.788,D,M_RIC,Medium,1,4,6,pre_bleach
595,M_RIC_1,top,250,540,0.537,D,M_RIC,Medium,1,4,6,post_bleach
595,M_RIC_1,side,221,504,0.562,D,M_RIC,Medium,1,4,6,post_bleach
595,M_RIC_1,top,236,657,0.641,D,M_RIC,Medium,1,4,6,post_RI1
595,M_RIC_1,side,304,710,0.572,D,M_RIC,Medium,1,4,6,post_RI1
595,M_RIC_1,top,321,917,0.65,D,M_RIC,Medium,1,4,6,post_RI2
595,M_RIC_1,side,386,1129,0.658,D,M_RIC,Medium,1,4,6,post_RI2
595,M_RIC_1,side,582,1683,0.654,D,M_RIC,Medium,1,4,6,post_RI3
595,M_RIC_1,top,365,1091,0.665,D,M_RIC,Medium,1,4,6,post_RI3
605,S_SS8_1,top,180,643,0.72,D,S_SS8,Severe,1,4,8,pre_bleach
605,S_SS8_1,side,200,687,0.709,D,S_SS8,Severe,1,4,8,pre_bleach
605,S_SS8_1,top,10,21,0,D,S_SS8,Severe,1,4,8,post_bleach
605,S_SS8_1,side,35,68,0,D,S_SS8,Severe,1,4,8,post_bleach
605,S_SS8_1,top,21,60,0,D,S_SS8,Severe,1,4,8,post_RI1
605,S_SS8_1,side,84,196,0.571,D,S_SS8,Severe,1,4,8,post_RI1
605,S_SS8_1,top,184,395,0.534,D,S_SS8,Severe,1,4,8,post_RI2
605,S_SS8_1,side,349,769,0.546,D,S_SS8,Severe,1,4,8,post_RI2
605,S_SS8_1,side,664,1223,0.457,D,S_SS8,Severe,1,4,8,post_RI3
605,S_SS8_1,top,387,429,0.469,D,S_SS8,Severe,1,4,8,post_RI3
606,M_RIC_3,top,182,697,0.739,D,M_RIC,Medium,3,4,12,pre_bleach
606,M_RIC_3,side,157,646,0.757,D,M_RIC,Medium,3,4,12,pre_bleach
606,M_RIC_3,top,58,81,0,D,M_RIC,Medium,3,4,12,post_bleach
606,M_RIC_3,side,103,123,0.163,D,M_RIC,Medium,3,4,12,post_bleach
606,M_RIC_3,top,91,223,0,D,M_RIC,Medium,3,4,12,post_RI1
606,M_RIC_3,side,132,306,0.569,D,M_RIC,Medium,3,4,12,post_RI1
606,M_RIC_3,top,151,387,0.61,D,M_RIC,Medium,3,4,12,post_RI2
606,M_RIC_3,side,220,619,0.645,D,M_RIC,Medium,3,4,12,post_RI2
606,M_RIC_3,side,173,454,0.619,D,M_RIC,Medium,3,4,12,post_RI3
606,M_RIC_3,top,204,575,0.645,D,M_RIC,Medium,3,4,12,post_RI3
610,L_SS8_2,top,126,439,0.713,D,L_SS8,Low,2,4,6,pre_bleach
610,L_SS8_2,side,136,551,0.753,D,L_SS8,Low,2,4,6,pre_bleach
610,L_SS8_2,top,83,263,NA,D,L_SS8,Low,2,4,6,post_bleach
610,L_SS8_2,side,193,453,0.574,D,L_SS8,Low,2,4,6,post_bleach
610,L_SS8_2,top,238,772,0.692,D,L_SS8,Low,2,4,6,post_RI1
610,L_SS8_2,side,344,1167,0.705,D,L_SS8,Low,2,4,6,post_RI1
610,L_SS8_2,top,358,1129,0.683,D,L_SS8,Low,2,4,6,post_RI2
610,L_SS8_2,side,477,1545,0.691,D,L_SS8,Low,2,4,6,post_RI2
610,L_SS8_2,side,434,1271,0.659,D,L_SS8,Low,2,4,6,post_RI3
610,L_SS8_2,top,442,1363,0.676,D,L_SS8,Low,2,4,6,post_RI3
619,S_RIC_2,top,157,726,0.784,D,S_RIC,Severe,2,7,5,pre_bleach
619,S_RIC_2,side,237,802,0.704,D,S_RIC,Severe,2,7,5,pre_bleach
619,S_RIC_2,top,82,160,0,D,S_RIC,Severe,2,7,5,post_bleach
619,S_RIC_2,side,194,516,0.624,D,S_RIC,Severe,2,7,5,post_bleach
619,S_RIC_2,top,184,452,0.593,D,S_RIC,Severe,2,7,5,post_RI1
619,S_RIC_2,side,358,821,0.564,D,S_RIC,Severe,2,7,5,post_RI1
619,S_RIC_2,top,176,506,0.652,D,S_RIC,Severe,2,7,5,post_RI2
619,S_RIC_2,side,194,533,0.636,D,S_RIC,Severe,2,7,5,post_RI2
619,S_RIC_2,top,161,473,0.66,D,S_RIC,Severe,2,7,5,post_RI3
619,S_RIC_2,side,NA,NA,NA,D,S_RIC,Severe,2,7,5,post_RI3
621,M_SS8_3,top,130,628,0.793,D,M_SS8,Medium,3,5,3,pre_bleach
621,M_SS8_3,side,198,755,0.738,D,M_SS8,Medium,3,5,3,pre_bleach
621,M_SS8_3,top,121,272,0.555,D,M_SS8,Medium,3,5,3,post_bleach
621,M_SS8_3,side,212,582,0.636,D,M_SS8,Medium,3,5,3,post_bleach
621,M_SS8_3,top,247,717,0.656,D,M_SS8,Medium,3,5,3,post_RI1
621,M_SS8_3,side,396,1236,0.68,D,M_SS8,Medium,3,5,3,post_RI1
621,M_SS8_3,top,284,949,0.701,D,M_SS8,Medium,3,5,3,post_RI2
621,M_SS8_3,side,483,1602,0.699,D,M_SS8,Medium,3,5,3,post_RI2
621,M_SS8_3,side,573,1809,0.683,D,M_SS8,Medium,3,5,3,post_RI3
621,M_SS8_3,top,384,1259,0.695,D,M_SS8,Medium,3,5,3,post_RI3
623,S_RIC_1,top,138,609,0.773,D,S_RIC,Severe,1,7,9,pre_bleach
623,S_RIC_1,side,183,711,0.743,D,S_RIC,Severe,1,7,9,pre_bleach
623,S_RIC_1,top,NA,NA,NA,D,S_RIC,Severe,1,7,9,post_bleach
623,S_RIC_1,side,NA,NA,NA,D,S_RIC,Severe,1,7,9,post_bleach
623,S_RIC_1,top,118,281,0.58,D,S_RIC,Severe,1,7,9,post_RI1
623,S_RIC_1,side,198,532,0.628,D,S_RIC,Severe,1,7,9,post_RI1
623,S_RIC_1,top,157,405,0.612,D,S_RIC,Severe,1,7,9,post_RI2
623,S_RIC_1,side,184,266,0.308,D,S_RIC,Severe,1,7,9,post_RI2
623,S_RIC_1,side,129,214,0.397,D,S_RIC,Severe,1,7,9,post_RI3
623,S_RIC_1,top,141,341,0.587,D,S_RIC,Severe,1,7,9,post_RI3
642,L_RIC_2,top,176,636,0.723,D,L_RIC,Low,2,6,2,pre_bleach
642,L_RIC_2,side,276,868,0.682,D,L_RIC,Low,2,6,2,pre_bleach
642,L_RIC_2,top,199,463,0.57,D,L_RIC,Low,2,6,2,post_bleach
642,L_RIC_2,side,409,958,0.573,D,L_RIC,Low,2,6,2,post_bleach
642,L_RIC_2,top,305,687,0.556,D,L_RIC,Low,2,6,2,post_RI1
642,L_RIC_2,side,277,632,0.562,D,L_RIC,Low,2,6,2,post_RI1
642,L_RIC_2,top,245,802,0.695,D,L_RIC,Low,2,6,2,post_RI2
642,L_RIC_2,side,593,1875,0.684,D,L_RIC,Low,2,6,2,post_RI2
642,L_RIC_2,side,505,1431,0.647,D,L_RIC,Low,2,6,2,post_RI3
642,L_RIC_2,top,416,1308,0.682,D,L_RIC,Low,2,6,2,post_RI3
644,S_RIC_3,top,200,677,0.705,D,S_RIC,Severe,3,4,12,pre_bleach
644,S_RIC_3,side,248,878,0.718,D,S_RIC,Severe,3,4,12,pre_bleach
644,S_RIC_3,top,160,2809,0.446,D,S_RIC,Severe,3,4,12,post_bleach
644,S_RIC_3,side,210,372,0.435,D,S_RIC,Severe,3,4,12,post_bleach
644,S_RIC_3,top,147,332,0.557,D,S_RIC,Severe,3,4,12,post_RI1
644,S_RIC_3,side,130,231,0.437,D,S_RIC,Severe,3,4,12,post_RI1
644,S_RIC_3,top,208,448,0.536,D,S_RIC,Severe,3,4,12,post_RI2
644,S_RIC_3,side,229,441,0.481,D,S_RIC,Severe,3,4,12,post_RI2
644,S_RIC_3,side,310,663,0.532,D,S_RIC,Severe,3,4,12,post_RI3
644,S_RIC_3,top,246,604,0.593,D,S_RIC,Severe,3,4,12,post_RI3
665,M_SD_2,top,210,730,0.712,D,M_SD,Medium,2,6,8,pre_bleach
665,M_SD_2,side,145,526,0.724,D,M_SD,Medium,2,6,8,pre_bleach
665,M_SD_2,top,145,385,0.623,D,M_SD,Medium,2,6,8,post_bleach
665,M_SD_2,side,215,585,0.632,D,M_SD,Medium,2,6,8,post_bleach
665,M_SD_2,top,237,753,0.685,D,M_SD,Medium,2,6,8,post_RI1
665,M_SD_2,side,265,855,0.69,D,M_SD,Medium,2,6,8,post_RI1
665,M_SD_2,top,407,1330,0.694,D,M_SD,Medium,2,6,8,post_RI2
665,M_SD_2,side,479,1697,0.718,D,M_SD,Medium,2,6,8,post_RI2
665,M_SD_2,top,497,1490,0.666,D,M_SD,Medium,2,6,8,post_RI3
665,M_SD_2,side,549,1762,0.688,D,M_SD,Medium,2,6,8,post_RI3
666,S_SS8_1,top,154,565,0.727,D,S_SS8,Severe,1,5,3,pre_bleach
666,S_SS8_1,side,178,680,0.738,D,S_SS8,Severe,1,5,3,pre_bleach
666,S_SS8_1,top,98,160,0.387,D,S_SS8,Severe,1,5,3,post_bleach
666,S_SS8_1,side,135,251,0.462,D,S_SS8,Severe,1,5,3,post_bleach
666,S_SS8_1,top,140,334,0.581,D,S_SS8,Severe,1,5,3,post_RI1
666,S_SS8_1,side,394,1131,0.652,D,S_SS8,Severe,1,5,3,post_RI1
666,S_SS8_1,top,203,573,0.646,D,S_SS8,Severe,1,5,3,post_RI2
666,S_SS8_1,side,310,860,0.64,D,S_SS8,Severe,1,5,3,post_RI2
666,S_SS8_1,side,376,834,0.549,D,S_SS8,Severe,1,5,3,post_RI3
666,S_SS8_1,top,360,832,0.567,D,S_SS8,Severe,1,5,3,post_RI3
669,C_2,top,161,549,0.707,D,C,Control,2,4,6,pre_bleach
669,C_2,side,248,886,0.72,D,C,Control,2,4,6,pre_bleach
669,C_2,top,367,1277,0.713,D,C,Control,2,4,6,post_bleach
669,C_2,side,342,1234,0.723,D,C,Control,2,4,6,post_bleach
669,C_2,top,477,1623,0.706,D,C,Control,2,4,6,post_RI1
669,C_2,side,564,1875,0.699,D,C,Control,2,4,6,post_RI1
669,C_2,top,493,1700,0.71,D,C,Control,2,4,6,post_RI2
669,C_2,side,621,1994,0.689,D,C,Control,2,4,6,post_RI2
669,C_2,side,596,1817,0.672,D,C,Control,2,4,6,post_RI3
669,C_2,top,540,1790,0.698,D,C,Control,2,4,6,post_RI3
674,L_RIC_2,top,134,615,0.782,D,L_RIC,Low,2,3,5,pre_bleach
674,L_RIC_2,side,239,810,0.705,D,L_RIC,Low,2,3,5,pre_bleach
674,L_RIC_2,top,149,404,0.631,D,L_RIC,Low,2,3,5,post_bleach
674,L_RIC_2,side,456,1230,0.629,D,L_RIC,Low,2,3,5,post_bleach
674,L_RIC_2,top,196,614,0.681,D,L_RIC,Low,2,3,5,post_RI1
674,L_RIC_2,side,296,971,0.695,D,L_RIC,Low,2,3,5,post_RI1
674,L_RIC_2,top,314,1069,0.706,D,L_RIC,Low,2,3,5,post_RI2
674,L_RIC_2,side,458,1544,0.703,D,L_RIC,Low,2,3,5,post_RI2
674,L_RIC_2,side,430,1418,0.697,D,L_RIC,Low,2,3,5,post_RI3
674,L_RIC_2,top,365,1229,0.703,D,L_RIC,Low,2,3,5,post_RI3
68,L_SS8_1,top,136,638,0.63,A,L_SS8,Low,1,2,4,pre_bleach
68,L_SS8_1,side,230,585,0.607,A,L_SS8,Low,1,2,4,pre_bleach
68,L_SS8_1,top,100,213,0.531,A,L_SS8,Low,1,2,4,post_bleach
68,L_SS8_1,side,168,499,0.663,A,L_SS8,Low,1,2,4,post_bleach
68,L_SS8_1,top,136,344,0.605,A,L_SS8,Low,1,2,4,post_RI1
68,L_SS8_1,side,339,1025,0.669,A,L_SS8,Low,1,2,4,post_RI1
68,L_SS8_1,top,192,471,0.592,A,L_SS8,Low,1,2,4,post_RI2
68,L_SS8_1,side,340,933,0.636,A,L_SS8,Low,1,2,4,post_RI2
68,L_SS8_1,top,238,481,0.505,A,L_SS8,Low,1,2,4,post_RI3
68,L_SS8_1,side,406,834,0.513,A,L_SS8,Low,1,2,4,post_RI3
681,L_SD_3,top,149,641,0.768,D,L_SD,Low,3,3,3,pre_bleach
681,L_SD_3,side,202,734,0.725,D,L_SD,Low,3,3,3,pre_bleach
681,L_SD_3,top,101,283,0.643,D,L_SD,Low,3,3,3,post_bleach
681,L_SD_3,side,294,746,0.606,D,L_SD,Low,3,3,3,post_bleach
681,L_SD_3,top,195,585,0.667,D,L_SD,Low,3,3,3,post_RI1
681,L_SD_3,side,428,1395,0.693,D,L_SD,Low,3,3,3,post_RI1
681,L_SD_3,top,223,709,0.685,D,L_SD,Low,3,3,3,post_RI2
681,L_SD_3,side,477,1583,0.699,D,L_SD,Low,3,3,3,post_RI2
681,L_SD_3,top,350,942,0.628,D,L_SD,Low,3,3,3,post_RI3
681,L_SD_3,side,494,1374,0.64,D,L_SD,Low,3,3,3,post_RI3
683,M_SD_3,top,152,551,0.724,D,M_SD,Medium,3,1,11,pre_bleach
683,M_SD_3,side,198,868,0.772,D,M_SD,Medium,3,1,11,pre_bleach
683,M_SD_3,top,33,92,0,D,M_SD,Medium,3,1,11,post_bleach
683,M_SD_3,side,137,404,0.661,D,M_SD,Medium,3,1,11,post_bleach
683,M_SD_3,top,167,542,0.692,D,M_SD,Medium,3,1,11,post_RI1
683,M_SD_3,side,298,1013,0.706,D,M_SD,Medium,3,1,11,post_RI1
683,M_SD_3,top,310,992,0.687,D,M_SD,Medium,3,1,11,post_RI2
683,M_SD_3,side,499,1683,0.704,D,M_SD,Medium,3,1,11,post_RI2
683,M_SD_3,side,370,1038,0.644,D,M_SD,Medium,3,1,11,post_RI3
683,M_SD_3,top,425,1383,0.693,D,M_SD,Medium,3,1,11,post_RI3
686,S_SD_3,top,135,619,0.782,D,S_SD,Severe,3,2,4,pre_bleach
686,S_SD_3,side,212,808,0.738,D,S_SD,Severe,3,2,4,pre_bleach
686,S_SD_3,top,67,138,0,D,S_SD,Severe,3,2,4,post_bleach
686,S_SD_3,side,294,545,0.461,D,S_SD,Severe,3,2,4,post_bleach
686,S_SD_3,top,102,264,0.614,D,S_SD,Severe,3,2,4,post_RI1
686,S_SD_3,side,240,568,0.577,D,S_SD,Severe,3,2,4,post_RI1
686,S_SD_3,top,140,400,0.65,D,S_SD,Severe,3,2,4,post_RI2
686,S_SD_3,side,253,697,0.637,D,S_SD,Severe,3,2,4,post_RI2
686,S_SD_3,top,229,583,0.607,D,S_SD,Severe,3,2,4,post_RI3
686,S_SD_3,side,NA,NA,NA,D,S_SD,Severe,3,2,4,post_RI3
688,L_SD_1,top,156,546,0.714,D,L_SD,Low,1,4,6,pre_bleach
688,L_SD_1,side,174,640,0.728,D,L_SD,Low,1,4,6,pre_bleach
688,L_SD_1,top,101,278,0.637,D,L_SD,Low,1,4,6,post_bleach
688,L_SD_1,side,239,678,0.647,D,L_SD,Low,1,4,6,post_bleach
688,L_SD_1,top,125,396,0.684,D,L_SD,Low,1,4,6,post_RI1
688,L_SD_1,side,253,807,0.686,D,L_SD,Low,1,4,6,post_RI1
688,L_SD_1,top,318,1042,0.695,D,L_SD,Low,1,4,6,post_RI2
688,L_SD_1,side,406,1308,0.69,D,L_SD,Low,1,4,6,post_RI2
688,L_SD_1,side,418,1279,0.673,D,L_SD,Low,1,4,6,post_RI3
